,PlanetIdentifier,SystemName,x,y,z,DistFromSunParsec
832,Kepler-168 b,Kepler-168,394.9374507766816,-858.3280567909632,787.9008912924679,1230.24
1733,Kepler-360 b,Kepler-360,244.88674601492082,-838.3528455013968,866.7476039574235,1230.47
1734,Kepler-360 c,Kepler-360,244.88674601492082,-838.3528455013968,866.7476039574235,1230.47
1607,Kepler-194 b,Kepler-194,309.6999860576089,-767.6605977844439,914.9693698398581,1233.85
1606,Kepler-194 c,Kepler-194,309.6999860576089,-767.6605977844439,914.9693698398581,1233.85
1608,Kepler-194 d,Kepler-194,309.6999860576089,-767.6605977844439,914.9693698398581,1233.85
220,Kepler-434 b,Kepler-434,364.27110202181365,-834.3250747323654,841.9074972374617,1240.0
317,Kepler-29 c,Kepler-29,399.74076412154113,-740.9790304593764,918.5169557057773,1246.0
316,Kepler-29 b,Kepler-29,399.74076412154113,-740.9790304593764,918.5169557057773,1246.0
1629,Kepler-274 b,Kepler-274,382.15790746633985,-903.7787592130916,779.8884875776749,1253.43
1630,Kepler-274 c,Kepler-274,382.15790746633985,-903.7787592130916,779.8884875776749,1253.43
1613,Kepler-284 b,Kepler-284,334.82492596718,-783.2501584547058,937.0992958762432,1266.39
1614,Kepler-284 c,Kepler-284,334.82492596718,-783.2501584547058,937.0992958762432,1266.39
531,Kepler-366 b,Kepler-366,375.20199517296663,-741.1663644635095,958.479894106376,1268.38
532,Kepler-366 c,Kepler-366,375.20199517296663,-741.1663644635095,958.479894106376,1268.38
939,Kepler-279 c,Kepler-279,284.9572254096274,-909.9965158992935,864.48373653759,1287.1
940,Kepler-279 b,Kepler-279,284.9572254096274,-909.9965158992935,864.48373653759,1287.1
941,Kepler-279 d,Kepler-279,284.9572254096274,-909.9965158992935,864.48373653759,1287.1
1563,Kepler-255 c,Kepler-255,393.0696474572517,-803.6863188207974,925.6922113143803,1287.37
1565,Kepler-255 d,Kepler-255,393.0696474572517,-803.6863188207974,925.6922113143803,1287.37
1564,Kepler-255 b,Kepler-255,393.0696474572517,-803.6863188207974,925.6922113143803,1287.37
2076,Kepler-84 c,Kepler-84,463.5166527143052,-862.6464410584886,836.2684995177385,1287.77
2077,Kepler-84 e,Kepler-84,463.5166527143052,-862.6464410584886,836.2684995177385,1287.77
2078,Kepler-84 d,Kepler-84,463.5166527143052,-862.6464410584886,836.2684995177385,1287.77
2079,Kepler-84 f,Kepler-84,463.5166527143052,-862.6464410584886,836.2684995177385,1287.77
2075,Kepler-84 b,Kepler-84,463.5166527143052,-862.6464410584886,836.2684995177385,1287.77
1469,Kepler-293 b,Kepler-293,268.0916748396082,-913.5959361269931,869.5988732018556,1289.47
1470,Kepler-293 c,Kepler-293,268.0916748396082,-913.5959361269931,869.5988732018556,1289.47
1426,OGLE-2015-BLG-0563L b,OGLE-2015-BLG-0563L,29.935128748245003,-1150.4957449510061,-604.5357135161294,1300.0
1141,Kepler-193 b,Kepler-193,399.17096197396097,-800.7602925855738,945.404826428895,1301.67
1142,Kepler-193 c,Kepler-193,399.17096197396097,-800.7602925855738,945.404826428895,1301.67
152,Kepler-58 d,Kepler-58,448.7968101112933,-905.7492748505375,821.9280280180577,1302.83
151,Kepler-58 c,Kepler-58,448.7968101112933,-905.7492748505375,821.9280280180577,1302.83
150,Kepler-58 b,Kepler-58,448.7968101112933,-905.7492748505375,821.9280280180577,1302.83
50,Kepler-344 b,Kepler-344,345.48038434458385,-834.2366373135978,945.6749374900547,1307.52
51,Kepler-344 c,Kepler-344,345.48038434458385,-834.2366373135978,945.6749374900547,1307.52
506,CoRoT-13 b,CoRoT-13,-287.326476223649,1272.813668645821,-116.14155573810253,1310.0
404,Kepler-232 b,Kepler-232,361.60322369993344,-747.5962497436242,1029.992059376714,1323.08
405,Kepler-232 c,Kepler-232,361.60322369993344,-747.5962497436242,1029.992059376714,1323.08
1444,Kepler-375 c,Kepler-375,282.16461667938313,-837.6300064175174,985.0408484134892,1323.46
1445,Kepler-375 b,Kepler-375,282.16461667938313,-837.6300064175174,985.0408484134892,1323.46
1955,Kepler-74 b,Kepler-74,391.54799241765517,-918.3421657851445,878.7706391173717,1330.0
105,Kepler-8 b,Kepler-8,192.0807559368045,-962.3634325614953,897.6979485702316,1330.0
1559,Kepler-358 b,Kepler-358,350.71505718686143,-817.131929521661,997.3723088789982,1336.21
1558,Kepler-358 c,Kepler-358,350.71505718686143,-817.131929521661,997.3723088789982,1336.21
636,CoRoT-14 b,CoRoT-14,-309.6591469253267,1297.30469093803,-129.2739401258452,1340.0
1435,Kepler-335 b,Kepler-335,419.84504283100273,-858.4323901140323,970.0075742556569,1361.65
1436,Kepler-335 c,Kepler-335,419.84504283100273,-858.4323901140323,970.0075742556569,1361.65
759,Kepler-315 c,Kepler-315,465.72509324173785,-875.133827299273,936.2645663707993,1363.58
758,Kepler-315 b,Kepler-315,465.72509324173785,-875.133827299273,936.2645663707993,1363.58
2097,Kepler-223 d,Kepler-223,439.8928672758764,-816.4010655966197,1004.2588649907512,1366.95
2099,Kepler-223 e,Kepler-223,439.8928672758764,-816.4010655966197,1004.2588649907512,1366.95
2098,Kepler-223 c,Kepler-223,439.8928672758764,-816.4010655966197,1004.2588649907512,1366.95
2100,Kepler-223 b,Kepler-223,439.8928672758764,-816.4010655966197,1004.2588649907512,1366.95
1544,Kepler-288 b,Kepler-288,345.4175077405212,-1008.1657016999106,881.4476747727308,1382.99
1543,Kepler-288 c,Kepler-288,345.4175077405212,-1008.1657016999106,881.4476747727308,1382.99
1545,Kepler-288 d,Kepler-288,345.4175077405212,-1008.1657016999106,881.4476747727308,1382.99
399,Kepler-346 b,Kepler-346,296.7294564114664,-912.7876857227272,997.9970942295892,1384.64
400,Kepler-346 c,Kepler-346,296.7294564114664,-912.7876857227272,997.9970942295892,1384.64
502,KOI-523.01,KOI-523.,270.9083529102784,-941.9257266050435,981.9267318812543,1387.37
501,KOI-523.02,KOI-523.,270.9083529102784,-941.9257266050435,981.9267318812543,1387.37
367,Kepler-256 e,Kepler-256,371.3277460614791,-892.9732179350694,1004.8697226783125,1394.65
366,Kepler-256 b,Kepler-256,371.3277460614791,-892.9732179350694,1004.8697226783125,1394.65
364,Kepler-256 c,Kepler-256,371.3277460614791,-892.9732179350694,1004.8697226783125,1394.65
365,Kepler-256 d,Kepler-256,371.3277460614791,-892.9732179350694,1004.8697226783125,1394.65
1720,V391 Peg b,V391 Peg,1097.1204198678097,-606.8929910672313,622.9026261804893,1400.0
1192,Kepler-281 b,Kepler-281,411.48318333076696,-919.7034533287762,999.520355306035,1419.23
1191,Kepler-281 c,Kepler-281,411.48318333076696,-919.7034533287762,999.520355306035,1419.23
691,Kepler-394 b,Kepler-394,399.31854442027014,-807.9599615714355,1100.0258755954612,1422.08
692,Kepler-394 c,Kepler-394,399.31854442027014,-807.9599615714355,1100.0258755954612,1422.08
1785,Kepler-117 b,Kepler-117,308.01130560579105,-905.1387954017832,1063.3686080929906,1430.0
1784,Kepler-117 c,Kepler-117,308.01130560579105,-905.1387954017832,1063.3686080929906,1430.0
1441,Kepler-53 b,Kepler-53,379.88450611338516,-1018.3059764803281,930.3072126343185,1430.64
1442,Kepler-53 d,Kepler-53,379.88450611338516,-1018.3059764803281,930.3072126343185,1430.64
1443,Kepler-53 c,Kepler-53,379.88450611338516,-1018.3059764803281,930.3072126343185,1430.64
1035,Kepler-355 c,Kepler-355,286.08738474535994,-1011.2925790419165,973.6156070874737,1432.65
1036,Kepler-355 b,Kepler-355,286.08738474535994,-1011.2925790419165,973.6156070874737,1432.65
1911,Kepler-182 b,Kepler-182,310.3010682106422,-860.5202754840415,1113.0941851650307,1440.75
1910,Kepler-182 c,Kepler-182,310.3010682106422,-860.5202754840415,1113.0941851650307,1440.75
1617,Kepler-351 c,Kepler-351,301.656677954565,-1021.6510704435487,981.536325872337,1448.51
1618,Kepler-351 b,Kepler-351,301.656677954565,-1021.6510704435487,981.536325872337,1448.51
1619,Kepler-351 d,Kepler-351,301.656677954565,-1021.6510704435487,981.536325872337,1448.51
655,Kepler-24 d,Kepler-24,399.93610803123335,-1074.6795863489965,907.014805710237,1462.04
653,Kepler-24 b,Kepler-24,399.93610803123335,-1074.6795863489965,907.014805710237,1462.04
652,Kepler-24 c,Kepler-24,399.93610803123335,-1074.6795863489965,907.014805710237,1462.04
654,Kepler-24 e,Kepler-24,399.93610803123335,-1074.6795863489965,907.014805710237,1462.04
52,Kepler-227 b,Kepler-227,369.1605731352893,-916.7755880901279,1103.09171750332,1481.07
53,Kepler-227 c,Kepler-227,369.1605731352893,-916.7755880901279,1103.09171750332,1481.07
724,OGLE-TR-111 b,OGLE-TR-111,-687.7203360534946,205.99910457489332,-1317.0440798594443,1500.0
1593,PH-1 A(ab) b,PH-1 A(ab),543.5704736065267,-1013.2252451086227,963.2786423967614,1500.0
92,Kepler-34 (AB) b,Kepler-34 (AB),475.1721358593498,-955.658302673316,1054.0060008531357,1500.0
1136,OGLE-TR-56 b,OGLE-TR-56,-19.45519991519833,-1304.883291276903,-739.5276136444244,1500.0
1541,OGLE-TR-113 b,OGLE-TR-113,-686.0046937119873,208.40257766321582,-1317.5605966438318,1500.0
71,OGLE-TR-10 b,OGLE-TR-10,-48.41748636743574,-1299.7552765153173,-747.1893790629322,1500.0
381,OGLE-TR-132 b,OGLE-TR-132,-673.0856647438779,210.39512355080169,-1323.8918308919103,1500.0
1590,OGLE-06-109L c,OGLE-06-109L,-42.27450754674579,-1305.8560594622238,-757.0025217774861,1510.0
1589,OGLE-06-109L b,OGLE-06-109L,-42.27450754674579,-1305.8560594622238,-757.0025217774861,1510.0
907,Kepler-265 d,Kepler-265,398.0672046195894,-1064.207295398077,996.252583398335,1511.13
906,Kepler-265 e,Kepler-265,398.0672046195894,-1064.207295398077,996.252583398335,1511.13
905,Kepler-265 b,Kepler-265,398.0672046195894,-1064.207295398077,996.252583398335,1511.13
904,Kepler-265 c,Kepler-265,398.0672046195894,-1064.207295398077,996.252583398335,1511.13
314,Kepler-405 c,Kepler-405,433.1694834839698,-1104.8466396501697,938.5667913536889,1513.02
315,Kepler-405 b,Kepler-405,433.1694834839698,-1104.8466396501697,938.5667913536889,1513.02
1320,Kepler-372 b,Kepler-372,364.2700084921632,-936.5171817778743,1166.5711402430404,1539.69
1319,Kepler-372 d,Kepler-372,364.2700084921632,-936.5171817778743,1166.5711402430404,1539.69
1318,Kepler-372 c,Kepler-372,364.2700084921632,-936.5171817778743,1166.5711402430404,1539.69
1835,Kepler-276 c,Kepler-276,484.27248267362285,-1110.2166206946142,982.1069262348966,1559.37
1836,Kepler-276 b,Kepler-276,484.27248267362285,-1110.2166206946142,982.1069262348966,1559.37
1837,Kepler-276 d,Kepler-276,484.27248267362285,-1110.2166206946142,982.1069262348966,1559.37
107,Kepler-266 b,Kepler-266,468.91099070290744,-1029.7267097190283,1099.0222726083587,1577.36
108,Kepler-266 c,Kepler-266,468.91099070290744,-1029.7267097190283,1099.0222726083587,1577.36
1434,Kepler-308 c,Kepler-308,530.5166166001044,-1098.2417590660234,1039.4650107409796,1602.52
1433,Kepler-308 b,Kepler-308,530.5166166001044,-1098.2417590660234,1039.4650107409796,1602.52
1431,Kepler-269 c,Kepler-269,413.78785440891124,-1123.8878202388037,1069.9060999277178,1605.94
1430,Kepler-269 b,Kepler-269,413.78785440891124,-1123.8878202388037,1069.9060999277178,1605.94
1763,Kepler-254 d,Kepler-254,349.22271364374154,-1064.5162103726918,1152.72563332697,1607.46
1762,Kepler-254 c,Kepler-254,349.22271364374154,-1064.5162103726918,1152.72563332697,1607.46
1761,Kepler-254 b,Kepler-254,349.22271364374154,-1064.5162103726918,1152.72563332697,1607.46
1259,Kepler-35 (AB) b,Kepler-35 (AB),467.85864194242475,-1026.8218378907256,1196.9837945396348,1645.0
525,Kepler-238 b,Kepler-238,387.0476737482877,-1198.6223496269315,1081.0183086890124,1659.85
523,Kepler-238 d,Kepler-238,387.0476737482877,-1198.6223496269315,1081.0183086890124,1659.85
524,Kepler-238 c,Kepler-238,387.0476737482877,-1198.6223496269315,1081.0183086890124,1659.85
522,Kepler-238 e,Kepler-238,387.0476737482877,-1198.6223496269315,1081.0183086890124,1659.85
526,Kepler-238 f,Kepler-238,387.0476737482877,-1198.6223496269315,1081.0183086890124,1659.85
249,CoRoT-26 b,CoRoT-26,280.7391199459877,-1633.7129168502734,202.65155279080506,1670.0
852,Kepler-385 b,Kepler-385,441.231126429396,-975.5164090690156,1291.2864458000556,1677.42
851,Kepler-385 c,Kepler-385,441.231126429396,-975.5164090690156,1291.2864458000556,1677.42
540,KOI-1873.01,KOI-1873.,560.4727348050991,-1158.9638097251313,1080.5525270839464,1680.75
539,KOI-1873.02,KOI-1873.,560.4727348050991,-1158.9638097251313,1080.5525270839464,1680.75
26,Kepler-294 b,Kepler-294,352.3272463808126,-1124.8524720325763,1223.1460133687706,1698.68
25,Kepler-294 c,Kepler-294,352.3272463808126,-1124.8524720325763,1223.1460133687706,1698.68
1872,Kepler-302 c,Kepler-302,510.41514206453746,-1129.5685986166638,1181.5977165983454,1712.49
1873,Kepler-302 b,Kepler-302,510.41514206453746,-1129.5685986166638,1181.5977165983454,1712.49
1697,Kepler-228 b,Kepler-228,512.4116953192496,-1037.5462435233776,1295.3483506572975,1736.95
1696,Kepler-228 c,Kepler-228,512.4116953192496,-1037.5462435233776,1295.3483506572975,1736.95
1695,Kepler-228 d,Kepler-228,512.4116953192496,-1037.5462435233776,1295.3483506572975,1736.95
593,OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,-120.42517293916835,-1600.0355405006726,-723.1763594430423,1760.0
1583,Kepler-31 b,Kepler-31,507.67764827718275,-1139.1479272283955,1284.855542592629,1790.6
1584,Kepler-31 c,Kepler-31,507.67764827718275,-1139.1479272283955,1284.855542592629,1790.6
1585,Kepler-31 d,Kepler-31,507.67764827718275,-1139.1479272283955,1284.855542592629,1790.6
1158,PSR B1620-26 b,PSR B1620-26,-657.3542608582782,-1470.1693424073442,-804.044451741957,1800.0
2002,Kepler-234 c,Kepler-234,539.2714307091294,-1358.580768722155,1162.454160506661,1867.58
2001,Kepler-234 b,Kepler-234,539.2714307091294,-1358.580768722155,1162.454160506661,1867.58
1510,Kepler-433 b,Kepler-433,653.8965087619032,-1251.2326485694027,1226.2692261420377,1870.0
234,KOI-206 b,KOI-206,653.9393455899307,-1251.2091206460025,1226.2703897190333,1870.0
645,Kepler-291 c,Kepler-291,431.2532465392644,-1334.1925470717058,1282.0182895293103,1899.9
644,Kepler-291 b,Kepler-291,431.2532465392644,-1334.1925470717058,1282.0182895293103,1899.9
344,KOI-135 b,KOI-135,351.7812968075703,-1291.062213966145,1418.4175262894987,1950.0
2061,MOA-2013-BLG-220L b,MOA-2013-BLG-220L,30.30321066552243,-1758.1174461403439,-952.9453085042788,2000.0
2005,Lupus-TR 3b,Lupus-TR ,-889.1765769970954,-1162.0656300412381,-1363.4399460176412,2000.0
1701,EPIC 201596316 b,EPIC 201596316,-1980.995447262592,383.55994998019764,69.99859067203501,2019.0
1391,Kepler-275 b,Kepler-275,614.9579319148058,-1486.170683663624,1280.0357283661506,2055.57
1392,Kepler-275 d,Kepler-275,614.9579319148058,-1486.170683663624,1280.0357283661506,2055.57
1390,Kepler-275 c,Kepler-275,614.9579319148058,-1486.170683663624,1280.0357283661506,2055.57
2060,KOI-680 b,KOI-680,572.3026864085941,-1396.2980187245323,1416.9408872763368,2070.0
2013,Kepler-435 b,Kepler-435,572.307396059665,-1396.297647437453,1416.93935091663,2070.0
1341,Kepler-359 b,Kepler-359,630.57582005795,-1464.7675330552686,1445.8173515923188,2152.57
1340,Kepler-359 c,Kepler-359,630.57582005795,-1464.7675330552686,1445.8173515923188,2152.57
1342,Kepler-359 d,Kepler-359,630.57582005795,-1464.7675330552686,1445.8173515923188,2152.57
434,NGC 4349 No 127 b,NGC 4349 No 127,-1020.1885675692422,-107.82615818421428,-1919.0009917173702,2176.0
845,OGLE-2014-BLG-0676L,OGLE-2014-BLG-067,-63.31273079831376,-1912.7189744887949,-1125.121159142158,2220.0
116,Kepler-44 b,Kepler-44,787.3120908773814,-1357.9579245340497,1612.014251411402,2250.0
417,MOA-2010-BLG-477L b,MOA-2010-BLG-477L,52.35815600730759,-1961.3285275809947,-1200.1870814154274,2300.0
1021,OGLE-2011-BLG-0251 b,OGLE-2011-BLG-0251,-216.89209537601658,-2276.801148725462,-1172.1921122946603,2570.0
2044,KOI-428 b,KOI-428,822.3797213726839,-1627.1536622882395,1991.4975654459022,2700.0
1624,MOA-2010-BLG-073L b,MOA-2010-BLG-073L,111.2823432578357,-2502.8466237581515,-1250.3499582202849,2800.0
153,OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,92.2834775493872,-2615.3912503279084,-1466.701185476991,3000.0
1414,OGLE-2013-BLG-0102LB,OGLE-2013-BLG-0102,-88.94469312079188,-2585.198644287483,-1597.0087072836543,3040.0
1354,MOA-2009-BLG-266L b,MOA-2009-BLG-266L,-129.2349101325991,-2486.7056605134608,-1743.9017449309845,3040.0
182,WTS-1 b,WTS-1,1048.394564102443,-2356.3923490520824,1894.2766258625632,3200.0
1729,OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,-62.72047625279321,-2884.246697780917,-1602.2444033912234,3300.0
872,OGLE-05-071L b,OGLE-05-071L,-116.60687449304366,-2711.4522940115066,-1877.3463436778793,3300.0
273,MOA-2008-BLG-379L b,MOA-2008-BLG-379L,-14.728203219755503,-2852.1573404506544,-1659.8137200732406,3300.0
1014,OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,-29.894472122866997,-3107.363872011384,-1610.4024613291292,3500.0
230,Kepler-38 (AB) b,Kepler-38 (AB),749.7279935901785,-2478.660053250174,2354.6023604950983,3500.0
1640,MOA-2013-BLG-605L b,MOA-2013-BLG-605L,-17.598398329925217,-3136.374666474247,-1767.1571089959089,3600.0
1280,OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,-400.0278847381722,-3553.9558211324306,-1833.50394405652,4019.0
1281,OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,-400.0278847381722,-3553.9558211324306,-1833.50394405652,4019.0
1930,OGLE-05-169L b,OGLE-05-169L,93.53375621121488,-3522.964972604469,-2095.225343071961,4100.0
1610,OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,-128.48514010249056,-4393.735038504293,-2586.2296843460226,5100.0
1940,MOA-bin-1 b,MOA-bin-1,-170.54336643518826,-4422.587104734204,-2534.0951563040567,5100.0
606,OGLE235-MOA53 b,OGLE235-MOA53,104.61026021951578,-4551.432805791969,-2512.671110156967,5200.0
1386,OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,105.39636190901177,-4585.634890852772,-2449.6620694883663,5200.0
1587,MOA-2009-BLG-387L b,MOA-2009-BLG-387L,-126.80860863284317,-4724.353390186575,-3186.5976560289523,5700.0
1921,OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,-77.66282908833756,-4989.876548826728,-3147.2369647751443,5900.0
1204,MOA-2008-BLG-310-L b,MOA-2008-BLG-310-L,-123.99041019222061,-4926.646397577495,-3422.394140279149,6000.0
238,MOA-2007-BLG-400-L b,MOA-2007-BLG-400-L,221.5535590028822,-5231.608169708659,-2929.366822221276,6000.0
833,MOA-2012-BLG-311 b,MOA-2012-BLG-311,207.8834388916874,-5390.999984764339,-2625.6244286084516,6000.0
839,MOA-2009-BLG-319 b,MOA-2009-BLG-319,165.45128889411544,-5441.311632911319,-2752.2270227121953,6100.0
8,OGLE-05-390L b,OGLE-05-390L,-139.046625945066,-5605.921868715253,-3286.990422510138,6500.0
1965,SWEEPS-4,SWEEPS,-27.65862196022496,-5761.828027398826,-3218.7843642146363,6600.0
2065,OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L,-105.49646865283843,-5848.687976332525,-3266.7597785275134,6700.0
2112,OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,-21.672672704922686,-5843.350224652678,-3477.7562374768777,6800.0
664,OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,-169.06027257394857,-6084.059076064768,-3250.4836229692237,6900.0
1574,MOA-2011-BLG-262Lb,MOA-2011-BLG-262,10.217289755653692,-5984.6748798841145,-3630.917540935638,7000.0
887,OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,-314.0499641157484,-5744.574992275484,-3987.634734797311,7000.0
294,MOA-2010-BLG-353L b,MOA-2010-BLG-353L,144.99305449025255,-6370.123979521306,-3287.7648181822906,7170.0
1286,OGLE-BLG-1195L b,OGLE-BLG-1195L,-124.13381499846548,-6183.730102295691,-3685.9290305072423,7200.0
